China,Hunan,Changde,29.02999676,111.6800459
China,Hunan,Shaoyang,26.99999147,111.2000752
China,Sichuan,Leshan,29.56709576,103.7333475
China,Sichuan,Panzhihua,26.5499931,101.7300073
China,Sichuan,Fulin,29.35000307,102.7167171
China,Sichuan,Guangyuan,32.42999595,105.870013
China,Sichuan,Luzhou,28.87998008,105.380017
China,Sichuan,Yibin,28.7699868,104.5700406
China,Yunnan,Zhaotang,27.32038535,103.720015
China,Yunnan,Lijiang,26.80000368,100.2665824
China,Yunnan,Yuxi,24.37999636,102.5700077
China,Yunnan,Dali,25.70001914,100.1799727
China,Hebei,Qinhuangdao,39.93036501,119.6200264
China,Hebei,Langfang,39.5203642,116.6799991
China,Hebei,Zhangjiakou,40.83000002,114.9299768
China,Hebei,Tangshan,39.62433718,118.194377
China,Henan,Anyang,36.07997988,114.3500122
China,Henan,Jiaozuo,35.2500047,113.2200036
China,Henan,Kaifeng,34.85000327,114.3500122
China,Henan,Shangqiu,34.45041526,115.6500362
China,Henan,Pingdingshan,33.73040753,113.2999987
China,Henan,Xinyang,32.130376,114.0699776
China,Henan,Xinxiang,35.32043968,113.8699898
China,Henan,Luoyang,34.67998781,112.4700752
China,Liaoning,Liaoyang,41.27999839,123.1800158
China,Liaoning,Dandong,40.14360781,124.3935852
China,Liaoning,Yingkow,40.67034568,122.2800191
China,Liaoning,Jinzhou,41.12036989,121.1000394
China,Liaoning,Fuxin,42.0104706,121.6600052
China,Liaoning,Benxi,41.33038291,123.7500069
China,Liaoning,Fushun,41.86538902,123.8699996
China,Shandong,Jining,35.40040895,116.5500329
China,Shandong,Weifang,36.7204059,119.1001098
China,Shandong,Taian,36.19999839,117.1200756
China,Shandong,Heze,35.22998008,115.4500484
China,Shandong,Laiyang,36.9684011,120.7084354
China,Jiangxi,Xinyu,27.80002016,114.9299768
China,Jiangxi,Ganzhou,25.91997988,114.9500272
China,Jiangxi,Jiujiang,29.72997988,115.9800419
China,Jiangsu,Changzhou,31.77998395,119.9699792
China,Jiangsu,Zhenjiang,32.21998293,119.4300122
China,Jiangsu,Nantong,32.0303821,120.8250175
China,Zhejiang,Jiaxing,30.77040733,120.7499833
China,Zhejiang,Huzhou,30.87037539,120.0999971
China,Zhejiang,Shaoxing,30.00037681,120.5700459
China,Zhejiang,Jinhua,29.12004295,119.6499987
China,Jilin,Liaoyuan,42.89997703,125.1299743
China,Jilin,Tumen,42.9699986,129.8200756
China,Jilin,Siping,43.17001223,124.3300232
China,Jilin,Baicheng,45.62001772,122.8200378
China,Nei Mongol,Wuhai,39.66469647,106.8122294
China,Nei Mongol,Erenhot,43.66155845,111.9654549
China,Nei Mongol,Jining,41.02998781,113.0800122
China,Nei Mongol,Arxan,47.18330731,119.9666202
China,Nei Mongol,Manzhouli,49.59998151,117.4299792
China,Nei Mongol,Xilinhot,43.94433189,116.0443274
China,Heilongjiang,Heihe,50.25001935,127.4460087
China,Heilongjiang,Qitaihe,45.7999809,130.8500386
China,Heilongjiang,Yichun,47.69994244,128.8999768
China,Heilongjiang,Hegang,47.40001243,130.3700162
China,Heilongjiang,Nenjiang,49.1799813,125.2300199
China,Heilongjiang,Nehe,48.48999758,124.8800154
China,Heilongjiang,Mudangiang,44.57501691,129.5900122
China,Anhui,Xuanzhou,30.9525,118.7552778
China,Guangdong,Zhuhai,22.2769444,113.5677778
China,Shaanxi,Xianyang,34.3455556,108.7147222
China,Hubei,Xiangfan,32.01999514,112.1300443
China,Sichuan,Suining,30.5333333,105.5333333
China,Liaoning,Lingyuan,41.24,119.4011111
China,Shandong,Weihai,37.49997072,122.0999784
China,Jiangxi,Yichun,27.8333333,114.4
China,Jiangsu,Yancheng,33.3855556,120.1252778
China,Zhejiang,Fuyang,30.0533333,119.9519444
China,Fujian,Xiamen,24.44999208,118.080017
China,Sichuan,Nanchong,30.78043256,106.1299971
China,Sichuan,Neijiang,29.58037661,105.0500114
China,Henan,Nanyang,33.00040041,112.5300199
China,Liaoning,Jinxi,40.7503408,120.8299784
China,Shandong,Yantai,37.53040814,121.4000211
China,Shandong,Zaozhuang,34.88000144,117.5700223
China,Jiangsu,Suzhou,31.30047833,120.620017
China,Jiangsu,Xuzhou,34.28001223,117.1800203
China,Jiangsu,Wuxi,31.57999615,120.2999849
China,Jilin,Jilin,43.84997072,126.5500427
China,Gansu,Zhangye,38.9299868,100.4500337
China,Gansu,Wuwei,37.92800661,102.6410111
China,Gansu,Dunhuang,40.14267763,94.66201493
China,Gansu,Tianshui,34.60001853,105.9199841
China,Gansu,Dulan,36.16658958,98.26660111
China,Gansu,Golmud,36.416626,94.88334509
China,Guangxi,Yulin,22.62997398,110.1500101
China,Guangxi,Bose,23.8997156,106.6133268
China,Guangxi,Wuzhou,23.48002545,111.3200162
China,Guizhou,Lupanshui,26.59443483,104.8333321
China,Fujian,Quanzhou,24.9000163,118.5799865
China,Anhui,Hefei,31.85003135,117.2800142
China,Anhui,Suzhou,33.6361111,116.9788889
China,Guangdong,Zhanjiang,21.19998374,110.3800219
China,Guangdong,Shaoguan,24.79997072,113.5799816
China,Xizang,Xigaze,29.25000917,88.88334957
China,Xinjiang Uygur,Shache,38.42614158,77.25000281
China,Xinjiang Uygur,Yining,43.90001935,81.35001094
China,Xinjiang Uygur,Altay,47.86659894,88.11662634
China,Ningxia Hui,Shizuishan,39.23327578,106.7690279
China,Shaanxi,Yulin,38.28330792,109.7332914
China,Shaanxi,Ankang,32.67998069,109.0200016
China,Shanxi,Houma,35.61998212,111.2099971
China,Hunan,Yueyang,29.38005292,113.1000109
China,Hunan,Hengyang,26.88002464,112.5900162
China,Sichuan,Mianyang,31.46997703,104.7699768
China,Sichuan,Xichang,27.88001528,102.2999983
China,Yunnan,Baoshan,25.11997703,99.15000972
China,Yunnan,Gejiu,23.37997988,103.1500756
China,Hebei,Shijianzhuang,38.05001467,114.4799784
China,Hebei,Handan,36.5799752,114.4799784
China,Liaoning,Anshan,41.11502138,122.9400305
China,Liaoning,Dalian,38.92283839,121.6298308
China,Shandong,Qingdao,36.08997927,120.3300089
China,Shandong,Linyi,35.07998924,118.329976
China,Jiangsu,Huaiyin,33.58000327,119.0299849
China,Zhejiang,Wenzhou,28.0199809,120.6500927
China,Zhejiang,Ningbo,29.87997072,121.5500378
China,Nei Mongol,Tongliao,43.61995892,122.2699939
China,Nei Mongol,Hohhot,40.81997479,111.6599955
China,Nei Mongol,Chifeng,42.27001548,118.9499898
China,Nei Mongol,Ulanhot,46.08001548,122.0800313
China,Nei Mongol,Hailar,49.19998008,119.7000215
China,Heilongjiang,Jiamusi,46.83002138,130.3500175
China,Heilongjiang,Beian,48.23900515,126.4820365
China,Heilongjiang,Daqing,46.57995913,125.0000081
China,Heilongjiang,Jixi,45.29995974,130.9700313
China,Gansu,Jiayuguan,39.82000999,98.29998409
China,Gansu,Xining,36.6199986,101.7700048
China,Guangxi,Guilin,25.2799931,110.280028
China,Anhui,Huainan,32.62998374,116.9799808
China,Guangdong,Shantou,23.37000633,116.6700256
China,Xizang,Lhasa,29.64502382,91.10001013
China,Xinjiang Uygur,Hami,42.82698407,93.51500484
China,Xinjiang Uygur,Hotan,37.09971092,79.92694535
China,Xinjiang Uygur,Kashgar,39.47633588,75.9699259
China,Ningxia Hui,Yinchuan,38.46797365,106.2730375
China,Jiangxi,Pingxiang,27.62000531,113.8500427
China,Heilongjiang,Qiqihar,47.34497703,123.9899922
China,Guangdong,Shenzhen,22.55237051,114.1221231
China,Shandong,Zibo,36.79998761,118.049993
China,Gansu,Lanzhou,36.05602785,103.7920003
China,Guangxi,Nanning,22.81998822,108.3200443
China,Guizhou,Guiyang,26.58004295,106.7200386
China,Chongqing,Chongqing,29.56497703,106.5949816
China,Fujian,Fuzhou,26.07999595,119.3000459
China,Guangdong,Guangzhou,23.1449813,113.3250101
China,Guangdong,Dongguan,23.0488889,113.7447222
China,Shaanxi,Xian,34.27502545,108.8949963
China,Shanxi,Taiyuan,37.87501243,112.5450577
China,Hubei,Wuhan,30.58003135,114.270017
China,Hunan,Changsha,28.19996991,112.969993
China,Yunnan,Kunming,25.06998008,102.6799751
China,Henan,Zhengzhou,34.75499615,113.6650927
China,Liaoning,Shenyeng,41.80497927,123.4499735
China,Shandong,Jinan,36.67498232,116.9950187
China,Tianjin,Tianjin,39.13002626,117.2000191
China,Jiangxi,Nanchang,28.67999229,115.8799963
China,Jiangsu,Nanjing,32.05001914,118.7799743
China,Zhejiang,Hangzhou,30.24997398,120.1700187
China,Jilin,Changchun,43.86500856,125.3399873
China,Nei Mongol,Baotou,40.65220725,109.8220198
China,Heilongjiang,Harbin,45.74998395,126.6499849
China,Xinjiang Uygur,Urumqi,43.80501223,87.57500565
China,Sichuan,Chengdu,30.67000002,104.0700195
China,Beijing,Beijing,39.92889223,116.3882857
China,Shanghai,Shanghai,31.21645245,121.4365047
Colombia,Casanare,Yopal,5.346999095,-72.4059986
Colombia,,San Andres,12.56213711,-81.69032658
Colombia,Antioquia,Sonson,5.716613585,-75.31662785
Colombia,Boyacá,Sogamoso,5.719998392,-72.94000289
Colombia,Santander,Barrancabermeja,7.089992288,-73.84999903
Colombia,Cundinamarca,Girardot,4.310006937,-74.80999211
Colombia,Huila,Campoalegre,2.690002461,-75.33001205
Colombia,Nariño,Tuquerres,1.089996764,-77.61994979
Colombia,Putumayo,Mocoa,1.149993102,-76.62998438
Colombia,Valle del Cauca,Cartago,4.749980081,-75.91002832
Colombia,Atlántico,Soledad,10.92001691,-74.76999455
Colombia,Atlántico,Sabanalarga,10.63998232,-74.91998539
Colombia,Bolívar,Arjona,10.26003135,-75.34998499
Colombia,Bolívar,Magangue,9.229990864,-74.74002222
Colombia,Cesar,Valledupar,10.47999208,-73.25000981
Colombia,Meta,San Jose del Guaviare,2.569983947,-72.63999536
Colombia,Meta,Puerto Lopez,4.089994526,-72.96002751
Colombia,Antioquia,Yarumal,7.030590229,-75.5904871
Colombia,Antioquia,Puerto Berrio,6.480442931,-74.42001591
Colombia,Antioquia,Turbo,8.100369892,-76.73997766
Colombia,Boyacá,Tunja,5.550448017,-73.37002832
Colombia,Boyacá,Chiquinquira,5.620392068,-73.81994918
Colombia,Boyacá,Duitama,5.830456766,-73.02004968
Colombia,Córdoba,Ayapel,8.330407531,-75.15002303
Colombia,Córdoba,Lorica,9.241850605,-75.81600305
Colombia,Santander,Socorro,6.460340799,-73.26998275
Colombia,La Guajira,Riohacha,11.5403408,-72.90997888
Colombia,Quindío,Armenia,4.534282653,-75.68112757
Colombia,Risaralda,Pereira,4.81038983,-75.67999068
Colombia,Tolima,Honda,5.190340799,-74.74999577
Colombia,Caquetá,San Vicente del Caguan,2.070376199,-74.64002832
Colombia,Caquetá,Florencia,1.610404275,-75.61999435
Colombia,Cauca,Guapi,2.560397968,-77.85998682
Colombia,Huila,Neiva,2.931047179,-75.33024459
Colombia,Huila,Garzon,2.210393493,-75.64996668
Colombia,Nariño,Ipiales,0.830374368,-77.64999964
Colombia,Valle del Cauca,Buenaventura,3.872402425,-77.05045329
Colombia,Valle del Cauca,Tulua,4.090382099,-76.21001001
Colombia,Bolívar,El Carmen de Bolivar,9.720374368,-75.12999841
Colombia,Chocó,Jurado,7.121747456,-77.75640141
Colombia,Chocó,Nuqui,5.685180092,-77.27454844
Colombia,Chocó,Quibdo,5.690413634,-76.66000838
Colombia,Magdalena,El Banco,9.000340799,-73.98001693
Colombia,Magdalena,Cienaga,11.01039899,-74.25000045
Colombia,Sucre,Sincelejo,9.290426452,-75.37995732
Colombia,Sucre,Tolu,9.535837829,-75.57203862
Colombia,Arauca,Arauca,7.090664082,-70.76163456
Colombia,Arauca,Tame,6.460340799,-71.74002446
Colombia,Norte de Santander,Pamplona,7.390387389,-72.66001998
Colombia,Norte de Santander,Ocana,8.240413024,-73.3500037
Colombia,Casanare,Orocue,4.794551004,-71.34002303
Colombia,Guainía,Obando,3.854039936,-67.90609827
Colombia,Meta,San Martin,3.690406513,-73.68998295
Colombia,Vichada,Puerto Carreno,6.185034606,-67.49302271
Colombia,Antioquia,Bello,6.329986998,-75.5699974
Colombia,Córdoba,Monteria,8.757539082,-75.8900037
Colombia,Santander,Bucaramanga,7.1300932,-73.12588302
Colombia,Tolima,Ibague,4.438913797,-75.2322144
Colombia,Cauca,Popayan,2.419993102,-76.61001144
Colombia,Magdalena,Santa Marta,11.24720624,-74.20165715
Colombia,Norte de Santander,Cucuta,7.920019144,-72.51997685
Colombia,Meta,Villavicencio,4.153323994,-73.63499923
Colombia,Nariño,Tumaco,1.809978657,-78.80998051
Colombia,Caldas,Manizales,5.059986998,-75.52000045
Colombia,Nariño,Pasto,1.21360679,-77.28110742
Colombia,Atlántico,Barranquilla,10.95998863,-74.79996688
Colombia,Bolívar,Cartagena,10.39973859,-75.51439356
Colombia,Vaupés,Mitu,1.198310566,-70.17360844
Colombia,Amazonas,Leticia,-4.220015036,-69.93997929
Colombia,Antioquia,Medellin,6.275003274,-75.57501001
Colombia,Valle del Cauca,Cali,3.399959126,-76.49996647
Colombia,Bogota,Bogota,4.596423563,-74.08334396
Comoros,,Moroni,-11.7041577,43.2402441
Congo (Brazzaville),Bouenza,Madingou,-4.164002942,13.55400049
Congo (Brazzaville),Pool,Kinkala,-4.355999897,14.76199861
Congo (Brazzaville),Cuvette-Ouest,Ewo,-0.879598776,14.82001501
Congo (Brazzaville),Likouala,Impfondo,1.640376606,18.04002519
Congo (Brazzaville),Sangha,Sembe,1.640376606,14.58002966
Congo (Brazzaville),Sangha,Moloundou,2.033737609,15.21668331
Congo (Brazzaville),Cuvette,Owando,-0.47962319,15.91999955
Congo (Brazzaville),Cuvette,Makoua,-0.009574362,15.64001664
Congo (Brazzaville),Lékoumou,Sibiti,-3.689608135,13.35002722
Congo (Brazzaville),Niari,Mossendjo,-2.939628073,12.71998816
Congo (Brazzaville),Niari,Loubomo,-4.179604066,12.67001705
Congo (Brazzaville),Plateaux,Gamboma,-1.879486065,15.85002966
Congo (Brazzaville),Plateaux,Djambala,-2.539600811,14.74999345
Congo (Brazzaville),Sangha,Ouesso,1.609990864,16.05001745
Congo (Brazzaville),Bouenza,Kayes,-4.180017478,13.28000565
Congo (Brazzaville),Kouilou,Pointe-Noire,-4.770007305,11.88003943
Congo (Brazzaville),Pool,Brazzaville,-4.259185772,15.28468949
Congo (Kinshasa),Nord-Kivu,Buluko,-0.756998889,28.52800254
Congo (Kinshasa),Équateur,Zongo,4.330341613,18.61502885
Congo (Kinshasa),Équateur,Libenge,3.660434183,18.61998979
Congo (Kinshasa),Équateur,Bongandanga,1.510358703,21.05002234
Congo (Kinshasa),Équateur,Ikela,-1.182939434,23.26657955
Congo (Kinshasa),Équateur,Binga,2.383406188,20.41998328
Congo (Kinshasa),Équateur,Basankusu,1.233708922,19.80002112
Congo (Kinshasa),Équateur,Boende,-0.219587383,20.8600081
Congo (Kinshasa),Équateur,Gbadolite,4.290369892,21.01994665
Congo (Kinshasa),Équateur,Businga,3.340376199,20.86998165
Congo (Kinshasa),Équateur,Bosobolo,4.190375996,19.88001623
Congo (Kinshasa),Orientale,Yangambi,0.77037803,24.43002274
Congo (Kinshasa),Orientale,Aketi,2.740464497,23.7799849
Congo (Kinshasa),Orientale,Mongbwalu,1.9504352,30.0332983
Congo (Kinshasa),Orientale,Bafwasende,1.083847269,27.26659379
Congo (Kinshasa),Orientale,Bunia,1.560407327,30.24000403
Congo (Kinshasa),Orientale,Wamba,2.140423603,27.98996049
Congo (Kinshasa),Orientale,Basoko,1.240426858,23.59002234
Congo (Kinshasa),Bandundu,Kenge,-4.829590231,16.89993974
Congo (Kinshasa),Bandundu,Bolobo,-2.159520651,16.23998002
Congo (Kinshasa),Bandundu,Kahemba,-7.282928855,19.00001827
Congo (Kinshasa),Bandundu,Bulungu,-4.549607321,18.59999101
Congo (Kinshasa),Bandundu,Lusanga,-5.582929261,16.51665564
Congo (Kinshasa),Bandundu,Mangai,-4.039612611,19.53001176
Congo (Kinshasa),Bandundu,Kasongo-Lunda,-6.479618715,16.82996985
Congo (Kinshasa),Bandundu,Mushie,-3.01962319,16.92004187
Congo (Kinshasa),Kasaï-Occidental,Dibaya,-6.509539369,22.87001461
Congo (Kinshasa),Kasaï-Occidental,Mweka,-4.839615459,21.5699906
Congo (Kinshasa),Kasaï-Occidental,Luebo,-5.349506817,21.41000036
Congo (Kinshasa),Kasaï-Occidental,Demba,-5.509600404,22.25997432
Congo (Kinshasa),Kasaï-Occidental,Ilebo,-4.319595521,20.60999752
Congo (Kinshasa),Bas-Congo,Moanda,-5.922908509,12.35499752
Congo (Kinshasa),Bas-Congo,Kimpese,-5.549597963,14.43332027
Congo (Kinshasa),Bas-Congo,Kasangulu,-4.579579652,15.17999304
Congo (Kinshasa),Bas-Congo,Mbanza-Ngungu,-5.249616273,14.86001257
Congo (Kinshasa),Bas-Congo,Tshela,-4.969581687,12.93000118
Congo (Kinshasa),Sud-Kivu,Mwenga,-3.038226706,28.43251745
Congo (Kinshasa),Maniema,Kampene,-3.599536114,26.67004106
Congo (Kinshasa),Maniema,Kalima,-2.509576804,26.43000403
Congo (Kinshasa),Maniema,Lubutu,-0.732889385,26.583328
Congo (Kinshasa),Kasaï-Oriental,Kabinda,-6.129614239,24.47999385
Congo (Kinshasa),Kasaï-Oriental,Lubao,-5.389556052,25.74999385
Congo (Kinshasa),Kasaï-Oriental,Lusambo,-4.969581687,23.4300321
Congo (Kinshasa),Kasaï-Oriental,Gandajika,-6.739602845,23.96002559
Congo (Kinshasa),Kasaï-Oriental,Lodja,-3.489620342,23.42000688
Congo (Kinshasa),Katanga,Dilolo,-10.69961953,22.33330318
Congo (Kinshasa),Katanga,Nyunzu,-5.949573549,28.0166772
Congo (Kinshasa),Katanga,Kasaji,-10.36620319,23.44997921
Congo (Kinshasa),Katanga,Luanza,-8.699586569,28.69999467
Congo (Kinshasa),Katanga,Moba,-7.059583314,29.71998409
Congo (Kinshasa),Katanga,Bukama,-9.20958128,25.8400142
Congo (Kinshasa),Katanga,Kaniama,-7.569629701,24.17003861
Congo (Kinshasa),Katanga,Kipushi,-11.75960651,27.25000565
Congo (Kinshasa),Katanga,Kambove,-10.86958331,26.60001949
Congo (Kinshasa),Katanga,Kongolo,-5.379479147,26.9799963
Congo (Kinshasa),Katanga,Kabalo,-6.049619121,26.91002641
Congo (Kinshasa),Nord-Kivu,Beni,0.490446797,29.45002641
Congo (Kinshasa),Équateur,Lisala,2.140010192,21.50999426
Congo (Kinshasa),Équateur,Gemena,3.260019347,19.76999711
Congo (Kinshasa),Orientale,Buta,2.819994526,24.74002966
Congo (Kinshasa),Orientale,Watsa,3.040006937,29.52996985
Congo (Kinshasa),Orientale,Isiro,2.75997235,27.62000891
Congo (Kinshasa),Orientale,Bondo,3.809959939,23.67001745
Congo (Kinshasa),Bandundu,Inongo,-1.939999167,18.28001054
Congo (Kinshasa),Kasaï-Occidental,Tshikapa,-6.409958884,20.77003943
Congo (Kinshasa),Bas-Congo,Boma,-5.829994284,13.04999385
Congo (Kinshasa),Sud-Kivu,Bukavu,-2.509990215,28.8400378
Congo (Kinshasa),Sud-Kivu,Uvira,-3.369989401,29.14001949
Congo (Kinshasa),Maniema,Kindu,-2.963915996,25.90998409
Congo (Kinshasa),Kasaï-Oriental,Mwene-Ditu,-7.000000388,23.44000565
Congo (Kinshasa),Katanga,Likasi,-10.9700423,26.7800085
Congo (Kinshasa),Katanga,Manono,-7.300033754,27.44999345
Congo (Kinshasa),Katanga,Kamina,-8.730023988,25.00998734
Congo (Kinshasa),Équateur,Mbandaka,0.040035013,18.26001176
Congo (Kinshasa),Orientale,Kisangani,0.520005716,25.22000036
Congo (Kinshasa),Bandundu,Bandundu,-3.309993063,17.37996212
Congo (Kinshasa),Kasaï-Occidental,Kananga,-5.890042299,22.40001745
Congo (Kinshasa),Maniema,Kasongo,-4.450026836,26.66001583
Congo (Kinshasa),Kasaï-Oriental,Mbuji-Mayi,-6.150026429,23.59999589
Congo (Kinshasa),Katanga,Kalemie,-5.933295472,29.20001583
Congo (Kinshasa),Nord-Kivu,Butembo,0.130003681,29.28001094
Congo (Kinshasa),Nord-Kivu,Goma,-1.678799101,29.2217868
Congo (Kinshasa),Équateur,Bumba,2.189981302,22.45996212
Congo (Kinshasa),Bandundu,Kikwit,-5.030043112,18.85000159
Congo (Kinshasa),Bas-Congo,Matadi,-5.816610088,13.45002112
Congo (Kinshasa),Katanga,Kolwezi,-10.71672443,25.47243974
Congo (Kinshasa),Katanga,Lubumbashi,-11.6800248,27.48001745
Congo (Kinshasa),Kinshasa City,Kinshasa,-4.329724102,15.31497188
Cook Islands,,Rarotonga,-21.25003497,-159.7500013
Costa Rica,Heredia,Heredia,9.991997986,-84.12000251
Costa Rica,Cartago,Cartago,9.86997764,-83.92997807
Costa Rica,Puntarenas,Golfito,8.650026264,-83.149974
Costa Rica,Alajuela,Alajuela,10.02002016,-84.23003727
Costa Rica,Guanacaste,Canas,10.42999514,-85.10001001
Costa Rica,Limón,Sixaola,9.520386575,-82.61998051
Costa Rica,Puntarenas,Puntarenas,9.970164098,-84.83358954
Costa Rica,Puntarenas,Ciudad Cortes,8.960369079,-83.53000248
Costa Rica,Alajuela,Quesada,10.33049217,-84.43997278
Costa Rica,Guanacaste,Liberia,10.63375531,-85.433323
Costa Rica,Guanacaste,La Cruz,11.07042116,-85.6300035
Costa Rica,Limón,Puerto Limon,10.00002138,-83.03334029
Costa Rica,San José,San Jose,9.93501243,-84.08405135
Croatia,Šibensko-Kninska,Sibenik,43.7272222,15.9058333
Croatia,Karlovacka,Karlovac,45.48720929,15.54777421
Croatia,Primorsko-Goranska,Rijeka,45.32998374,14.45001176
Croatia,Brodsko-Posavska,Slavonski Brod,45.16027834,18.01558223
Croatia,Dubrovacko-Neretvanska,Dubrovnik,42.66094769,18.09139156
Croatia,Splitsko-Dalmatinska,Split,43.52040428,16.46999182
Croatia,Zadarska,Zadar,44.12013511,15.26226192
Croatia,Istarska,Pula,44.86871991,13.84808467
Croatia,Osjecko-Baranjska,Osijek,45.55038373,18.6800378
Croatia,Grad Zagreb,Zagreb,45.80000673,15.99999467
Cuba,Ciego de Ávila,Ciego de Avila,21.83999636,-78.76194727
Cuba,Santiago de Cuba,Palma Soriano,20.21722719,-75.99880843
Cuba,La Habana,San Antonio de los Banos,22.89112083,-82.4990835
Cuba,La Habana,Guines,22.8361371,-82.02802698
Cuba,Villa Clara,Caibarien,22.5157949,-79.47223983
Cuba,Villa Clara,Placetas,22.31580711,-79.65548446
Cuba,Cienfuegos,Cienfuegos,22.14444806,-80.44029444
Cuba,Isla de la Juventud,Nueva Gerona,21.88371462,-82.79999536
Cuba,Sancti Spíritus,Sancti Spiritus,21.93014589,-79.44250004
Cuba,Ciego de Ávila,Moron,22.10985069,-78.62748519
Cuba,Camagüey,Nuevitas,21.5456474,-77.26444177
Cuba,Granma,Manzanillo,20.34375694,-77.11664718
Cuba,Granma,Bayamo,20.37954287,-76.64329106
Cuba,Holguín,Banes,20.96291811,-75.71859298
Cuba,Las Tunas,Las Tunas,20.96012758,-76.95438318
Cuba,La Habana,Artemisa,22.81339947,-82.76188399
Cuba,Matanzas,Matanzas,23.04152508,-81.577486
Cuba,Matanzas,Colon,22.71958091,-80.90579574
Cuba,Villa Clara,Sagua la Grande,22.80903282,-80.07109216
Cuba,Pinar del Río,Pinar del Rio,22.41750633,-83.69808008
Cuba,Camagüey,Camaguey,21.38082542,-77.91693425
Cuba,Guantánamo,Guantanamo,20.1452936,-75.20614364
Cuba,Holguín,Holguin,20.88723798,-76.26305587
Cuba,Villa Clara,Santa Clara,22.40001385,-79.9666541
Cuba,Santiago de Cuba,Santiago de Cuba,20.0250167,-75.82132573
Cuba,Ciudad de la Habana,Havana,23.13195884,-82.36418217
Curacao,,Willemstad,12.20042971,-69.01998377
Cyprus,Larnaca,Larnaka,34.9170031,33.63599757
Cyprus,Paphos,Paphos,34.75591516,32.42245666
Cyprus,Limassol,Lemosos,34.67541445,33.0333219
Cyprus,,Nicosia,35.16667645,33.36663489
Czech Republic,Liberecký,Usti Nad Labem,50.66299816,14.08100455
Czech Republic,Královéhradecký,Hradec Kralove,50.20599617,15.81200153
Czech Republic,Jihoceský,Ceske Budejovice,48.98001935,14.46003699
Czech Republic,Liberecký,Liberec,50.79995994,15.07999914
Czech Republic,Moravskoslezský,Olomouc,49.63003135,17.24999589
Czech Republic,Karlovarský,Pizen,49.74043805,13.36000077
Czech Republic,Kraj Vysocina,Jihlava,49.40038129,15.58332759
Czech Republic,Kraj Vysocina,Zlin,49.2304175,17.65002315
Czech Republic,Kraj Vysocina,Brno,49.20039349,16.60998328
Czech Republic,Královéhradecký,Pardubice,50.04041974,15.76000932
Czech Republic,Moravskoslezský,Ostrava,49.83035504,18.24998653
Czech Republic,Prague,Prague,50.08333701,14.46597978
Denmark,Syddanmark,Vejle,55.70900103,9.534996498
Denmark,Hovedstaden,Hillerod,55.93329907,12.31669854
Denmark,Sjaælland,Soro,55.43299811,11.5667016
Denmark,Midtjylland,Viborg,56.43333701,9.399984089
Denmark,Sjaælland,Roskilde,55.64997398,12.08333451
Denmark,Syddanmark,Svendborg,55.07042279,10.61665401
Denmark,Syddanmark,Odense,55.40037681,10.38333492
Denmark,Syddanmark,Esbjerg,55.46703941,8.450016234
Denmark,Nordjylland,Frederikshavn,57.43368939,10.53329993
Denmark,Nordjylland,Aalborg,57.03371381,9.916593382
Denmark,Midtjylland,Århus,56.157204,10.21068396
Denmark,Hovedstaden,København,55.67856419,12.56348575
Djibouti,Dikhil,Dikhil,11.10400201,42.37200058
Djibouti,Tadjourah,Tadjoura,11.78330399,42.9000035
Djibouti,Ali Sabieh,Ali Sabih,11.15622988,42.71252437
Djibouti,Obock,Obock,11.97344098,43.28556433
Djibouti,Djibouti,Djibouti,11.59501446,43.14800167
Dominica,Saint George,Roseau,15.30101564,-61.38701298
Dominican Republic,Santiago Rodríguez,Sabaneta,19.50499807,-71.34498854
Dominican Republic,Valverde,Mao,19.55199609,-71.07499748
Dominican Republic,Sánchez Ramírez,Cotui,19.05900306,-70.1520026
Dominican Republic,Puerto Plata,Puerto Plata,19.7902171,-70.69024747
Dominican Republic,Dajabón,Dajabon,19.548,-71.70499757
Dominican Republic,Espaillat,Moca,19.39699814,-70.52300059
Dominican Republic,Hermanas,Salcedo,19.38300302,-70.4167015
Dominican Republic,Independencia,Jimani,18.49300212,-71.85099553
Dominican Republic,Elias Pina,Comendador,18.875997,-71.70699546
Dominican Republic,Pedernales,Pedernales,18.03799801,-71.74099755
Dominican Republic,Azua,Azua,18.45399613,-70.7290016
Dominican Republic,Monseñor Nouel,Bonao,18.94200314,-70.40899757
Dominican Republic,Peravia,Bani,18.279999,-70.33100347
Dominican Republic,Hato Mayor,Hato Mayor,18.76400114,-69.25699747
Dominican Republic,Monte Plata,Monte Plata,18.80700306,-69.78400153
Dominican Republic,María Trinidad Sánchez,Nagua,19.37600108,-69.84700149
Dominican Republic,Samaná,Samana,19.21200313,-69.3320036
Dominican Republic,San Cristóbal,San Cristobal,18.4159981,-70.10900052
Dominican Republic,El Seybo,El Seibo,18.76400114,-69.03500346
Dominican Republic,La Altagracia,Higuey,18.61599603,-68.70799749
Dominican Republic,Bahoruco,Neiba,18.46661053,-71.41663334
Dominican Republic,La Vega,La Vega,19.2165906,-70.51658492
Dominican Republic,Duarte,San Francisco de Macoris,19.29999636,-70.25001205
Dominican Republic,San Pedro de Macorís,San Pedro de Macoris,18.4503583,-69.29996668
Dominican Republic,Monte Cristi,Monte Cristi,19.86699017,-71.65002995
Dominican Republic,Barahona,Barahona,18.20037355,-71.099986
Dominican Republic,La Altagracia,Bavaro,18.71700869,-68.44996688
